#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
223    1563439900.38    1563439900.38    0.0    16    0.3817    6.1072    0.3817    0.0    0
224    1563439900.49    1563439900.49    0.0    16    0.0069    0.1104    0.0069    0.0    0
225    1563439900.54    1563439900.54    0.0    16    0.0331    0.5296    0.0331    0.0    0
226    1563439900.62    1563439900.62    0.0    16    0.0276    0.4416    0.0276    0.0    0
227    1563439900.77    1563439900.77    0.0    1    0.0574    0.0574    0.0574    0.0    0
228    1563439900.8    1563439900.8    0.0    16    0.0334    0.5344    0.0334    0.0    0
229    1563439900.84    1563439900.84    0.0    16    0.0081    0.1296    0.0081    0.0    0
230    1563439900.88    1563439900.88    0.0    30    1.1134    33.402    1.1134    0.0    0
231    1563439900.9    1563439900.93    0.0220000743866    16    0.0295    0.472    0.0515000743866    0.0    0
232    1563439900.94    1563439900.94    0.0    16    0.0067    0.1072    0.0067    0.0    0
233    1563439900.95    1563439900.96    0.00200009346008    16    0.0288    0.4608    0.0308000934601    0.0    0
234    1563439901.02    1563439901.02    0.000999927520752    64    4.333    277.312    4.33399992752    0.0    0
235    1563439901.03    1563439901.24    0.21799993515    64    4.3332    277.3248    4.55119993515    0.0    0
236    1563439901.03    1563439901.46    0.433000087738    64    4.3334    277.3376    4.76640008774    0.0    0
237    1563439901.06    1563439901.66    0.600999832153    64    4.333    277.312    4.93399983215    0.0    0
238    1563439901.07    1563439901.89    0.825000047684    16    0.0249    0.3984    0.849900047684    0.0    0
