#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
691    0    1024    0.0    223
692    0    1024    0.0    223
693    0    1024    0.0    223
694    0    1024    0.0    223
695    0    1024    0.0    222
696    0    1024    0.0    222
697    0    1024    0.0    222
698    0    1024    0.0    222
699    0    1024    0.0    219
700    0    1024    0.0    219
701    0    1024    0.0    219
702    0    1024    0.0    219
703    260    1024    0.25390625    216
704    0    1024    0.0    216
705    0    1024    0.0    216
706    0    1024    0.0    216
707    0    1024    0.0    215
708    0    1024    0.0    215
709    0    1024    0.0    215
710    0    1024    0.0    215
711    0    1024    0.0    214
712    132    1024    0.12890625    201
713    0    1024    0.0    201
714    0    1024    0.0    201
715    0    1024    0.0    201
716    0    1024    0.0    201
717    0    1024    0.0    198
718    0    1024    0.0    198
719    0    1024    0.0    198
720    0    1024    0.0    198
721    0    1024    0.0    195
722    0    1024    0.0    195
723    0    1024    0.0    195
724    0    1024    0.0    195
725    8    1024    0.0078125    190
726    0    1024    0.0    190
727    0    1024    0.0    190
728    0    1024    0.0    190
729    260    1024    0.25390625    187
730    0    1024    0.0    186
731    0    1024    0.0    186
732    0    1024    0.0    186
733    0    1024    0.0    186
734    320    1024    0.3125    184
735    0    1024    0.0    184
736    0    1024    0.0    184
737    0    1024    0.0    184
738    256    1024    0.25    183
739    0    1024    0.0    181
740    0    1024    0.0    181
741    0    1024    0.0    181
742    0    1024    0.0    181
743    320    1024    0.3125    178
744    0    1024    0.0    177
745    0    1024    0.0    177
746    0    1024    0.0    177
747    0    1024    0.0    177
748    80    1024    0.078125    169
749    0    1024    0.0    169
750    0    1024    0.0    169
751    0    1024    0.0    169
752    256    1024    0.25    168
753    0    1024    0.0    168
754    0    1024    0.0    168
755    0    1024    0.0    168
756    0    1024    0.0    168
757    104    1024    0.1015625    166
758    0    1024    0.0    166
759    0    1024    0.0    166
760    0    1024    0.0    166
761    0    1024    0.0    166
762    0    1024    0.0    164
763    0    1024    0.0    164
764    0    1024    0.0    164
765    0    1024    0.0    164
766    272    1024    0.265625    161
767    0    1024    0.0    161
768    0    1024    0.0    161
769    0    1024    0.0    161
770    0    1024    0.0    161
771    0    1024    0.0    161
772    16    1024    0.015625    156
773    0    1024    0.0    156
774    0    1024    0.0    156
775    0    1024    0.0    156
776    0    1024    0.0    156
777    16    1024    0.015625    146
778    0    1024    0.0    146
779    0    1024    0.0    146
780    0    1024    0.0    146
781    0    1024    0.0    146
782    68    1024    0.06640625    138
783    68    1024    0.06640625    135
784    0    1024    0.0    135
785    0    1024    0.0    135
786    0    1024    0.0    135
787    0    1024    0.0    131
788    0    1024    0.0    131
789    0    1024    0.0    131
790    82    1024    0.080078125    130
791    144    1024    0.140625    125
792    0    1024    0.0    122
793    0    1024    0.0    122
794    0    1024    0.0    122
795    0    1024    0.0    122
796    80    1024    0.078125    116
797    0    1024    0.0    116
798    0    1024    0.0    116
799    0    1024    0.0    116
800    0    1024    0.0    114
801    0    1024    0.0    114
802    0    1024    0.0    114
803    0    1024    0.0    114
804    0    1024    0.0    112
805    0    1024    0.0    112
806    0    1024    0.0    112
807    0    1024    0.0    112
808    256    1024    0.25    109
809    0    1024    0.0    109
810    0    1024    0.0    109
811    0    1024    0.0    109
812    20    1024    0.01953125    102
813    0    1024    0.0    102
814    0    1024    0.0    102
815    0    1024    0.0    102
816    0    1024    0.0    102
817    68    1024    0.06640625    94
818    0    1024    0.0    94
819    0    1024    0.0    94
820    0    1024    0.0    94
821    72    1024    0.0703125    88
822    128    1024    0.125    85
823    0    1024    0.0    85
