#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
76    1563434548.3    1563434566.93    18.6300001144    16    0.0099    0.1584    18.6399001144    2.21666666667    4
77    1563434548.46    1563434569.25    20.7929999828    256    0.4475    114.56    21.2404999828    4.39322916667    9
78    1563434548.62    1563434569.27    20.6480000019    4    0.0834    0.3336    20.7314000019    1.5    2
79    1563434548.68    1563434571.58    22.9010000229    256    0.8087    207.0272    23.7097000229    4.2746629902    8
80    1563434548.72    1563434571.69    22.9749999046    64    0.1881    12.0384    23.1630999046    3.30654761905    5
81    1563434548.8    1563434571.7    22.9069998264    4    0.0526    0.2104    22.9595998264    1.5    2
82    1563434548.85    1563434573.8    24.9459998608    256    0.7774    199.0144    25.7233998608    4.34298406863    8
83    1563434549.0    1563434573.82    24.8159999847    16    0.8867    14.1872    25.7026999847    2.16666666667    3
84    1563434549.1    1563434573.83    24.7289998531    4    0.6477    2.5908    25.3766998531    1.5    2
85    1563434549.48    1563434573.94    24.4599997997    64    0.4201    26.8864    24.8800997997    3.36408730159    5
86    1563434549.57    1563434573.96    24.3929998875    16    0.0099    0.1584    24.4028998875    2.16666666667    3
87    1563434549.68    1563434574.09    24.4119999409    64    0.0056    0.3584    24.4175999409    3.24751984127    5
88    1563434549.81    1563434576.22    26.4189999104    256    0.0057    1.4592    26.4246999104    4.32702205882    8
89    1563434549.86    1563434576.25    26.3940000534    4    0.0284    0.1136    26.4224000534    1.5    2
90    1563434550.08    1563434576.27    26.1889998913    4    0.0284    0.1136    26.2173998913    1.5    2
91    1563434550.25    1563434576.3    26.0540001392    16    0.03    0.48    26.0840001392    2.16666666667    3
92    1563434550.31    1563434576.32    26.0070002079    4    0.0284    0.1136    26.0354002079    1.5    2
93    1563434550.33    1563434578.51    28.1789999008    256    0.0057    1.4592    28.1846999008    4.17463235294    7
94    1563434550.5    1563434580.96    30.4589998722    256    0.7683    196.6848    31.2272998722    4.31825980392    8
95    1563434550.63    1563434580.97    30.3480000496    4    1.1322    4.5288    31.4802000496    1.5    2
96    1563434550.65    1563434582.86    32.2100000381    256    0.0057    1.4592    32.2157000381    4.4128370098    8
97    1563434550.71    1563434582.9    32.1899998188    16    0.4263    6.8208    32.6162998188    2.16666666667    3
98    1563434550.82    1563434582.91    32.0900001526    4    0.0284    0.1136    32.1184001526    1.5    2
99    1563434551.86    1563434582.94    31.0780000687    16    0.0099    0.1584    31.0879000687    2.16666666667    3
100    1563434551.99    1563434582.96    30.9709999561    4    0.5984    2.3936    31.5693999561    1.5    2
101    1563434552.24    1563434583.08    30.8359999657    64    0.0056    0.3584    30.8415999657    3.13492063492    5
102    1563434552.3    1563434585.1    32.7979998589    256    0.0198    5.0688    32.8177998589    4.17463235294    7
103    1563434552.37    1563434587.15    34.7809998989    256    0.0187    4.7872    34.7996998989    4.33020833333    8
104    1563434552.37    1563434587.18    34.8120000362    16    0.0432    0.6912    34.8552000362    2.16666666667    3
105    1563434552.66    1563434589.3    36.6370000839    256    0.4475    114.56    37.0845000839    4.17496936275    7
106    1563434552.76    1563434589.43    36.6719999313    64    0.4242    27.1488    37.0961999313    3.2068452381    5
107    1563434552.87    1563434589.55    36.6770000458    64    0.0128    0.8192    36.6898000458    3.30654761905    5
108    1563434553.02    1563434589.56    36.5399999619    16    0.029    0.464    36.5689999619    2.16666666667    3
109    1563434553.2    1563434589.58    36.385999918    16    0.0099    0.1584    36.395899918    2.16666666667    3
110    1563434553.28    1563434589.58    36.3030002117    4    0.0284    0.1136    36.3314002117    1.5    2
111    1563434553.33    1563434589.61    36.2769999504    16    0.7709    12.3344    37.0478999504    2.16666666667    3
112    1563434553.35    1563434589.61    36.2619998455    4    0.0834    0.3336    36.3453998455    1.5    2
113    1563434553.39    1563434589.75    36.3529999256    64    0.0056    0.3584    36.3585999256    3.21378968254    5
114    1563434553.4    1563434589.79    36.3840000629    4    0.0526    0.2104    36.4366000629    1.5    2
115    1563434553.77    1563434592.04    38.2709999084    256    0.4475    114.56    38.7184999084    4.21927083333    8
116    1563434554.1    1563434592.17    38.0680000782    64    0.0131    0.8384    38.0811000782    3.1681547619    5
117    1563434554.24    1563434594.37    40.121999979    256    0.4475    114.56    40.569499979    4.17512254902    7
118    1563434554.27    1563434596.53    42.263999939    256    0.0198    5.0688    42.283799939    4.26899509804    8
119    1563434554.3    1563434596.55    42.2489998341    16    0.0099    0.1584    42.2588998341    2.16666666667    3
120    1563434554.34    1563434596.58    42.2389998436    4    0.6477    2.5908    42.8866998436    1.5    2
121    1563434554.46    1563434596.6    42.1330001354    4    0.0526    0.2104    42.1856001354    1.5    2
122    1563434554.54    1563434596.62    42.0800001621    16    0.03    0.48    42.1100001621    2.16666666667    3
123    1563434554.58    1563434596.74    42.1669998169    64    0.0247    1.5808    42.1916998169    3.13492063492    5
124    1563434554.62    1563434596.77    42.1510000229    16    0.4263    6.8208    42.5773000229    2.16666666667    3
125    1563434554.64    1563434596.79    42.1449999809    4    0.0059    0.0236    42.1508999809    1.5    2
126    1563434554.65    1563434596.81    42.1590001583    4    0.0526    0.2104    42.2116001583    1.5    2
127    1563434554.76    1563434596.93    42.1710000038    64    0.9575    61.28    43.1285000038    3.13492063492    5
128    1563434554.91    1563434597.07    42.1650002003    64    0.9575    61.28    43.1225002003    3.13492063492    5
129    1563434555.12    1563434597.09    41.9619998932    4    0.0059    0.0236    41.9678998932    1.5    2
130    1563434555.15    1563434597.1    41.9490001202    4    0.0834    0.3336    42.0324001202    1.5    2
131    1563434555.23    1563434597.12    41.8910000324    4    0.5984    2.3936    42.4894000324    1.5    2
132    1563434555.34    1563434597.14    41.7990000248    16    0.0099    0.1584    41.8089000248    2.16666666667    3
133    1563434555.4    1563434597.17    41.763999939    16    0.8867    14.1872    42.650699939    2.16666666667    3
134    1563434555.41    1563434597.18    41.771999836    4    0.6477    2.5908    42.419699836    1.5    2
135    1563434555.45    1563434597.31    41.8659999371    64    0.0056    0.3584    41.8715999371    3.13492063492    5
136    1563434555.67    1563434597.34    41.6659998894    16    0.4263    6.8208    42.0922998894    2.16666666667    3
137    1563434555.83    1563434599.38    43.5510001183    256    0.6811    174.3616    44.2321001183    4.27984068627    8
138    1563434555.95    1563434599.39    43.4400000572    4    0.0059    0.0236    43.4459000572    1.5    2
139    1563434555.97    1563434599.52    43.5500001907    64    0.6889    44.0896    44.2389001907    3.13492063492    5
140    1563434556.04    1563434599.63    43.5910000801    64    0.0247    1.5808    43.6157000801    3.13492063492    5
141    1563434556.12    1563434599.75    43.6380000114    64    0.0056    0.3584    43.6436000114    3.19345238095    5
142    1563434556.3    1563434599.77    43.4719998837    4    0.0284    0.1136    43.5003998837    1.5    2
143    1563434556.48    1563434599.78    43.3020000458    4    1.1322    4.5288    44.4342000458    1.5    2
144    1563434556.58    1563434599.79    43.2149999142    4    0.6477    2.5908    43.8626999142    1.5    2
145    1563434556.86    1563434599.91    43.0539999008    64    0.0056    0.3584    43.0595999008    3.15426587302    5
146    1563434556.86    1563434600.01    43.1519999504    64    0.6889    44.0896    43.8408999504    3.66517857143    6
147    1563434556.86    1563434601.97    45.1100001335    256    0.0198    5.0688    45.1298001335    4.33507965686    8
148    1563434556.88    1563434603.99    47.1010000706    256    0.4475    114.56    47.5485000706    4.17506127451    7
149    1563434556.99    1563434604.01    47.0150001049    16    0.7709    12.3344    47.7859001049    2.16666666667    3
150    1563434557.04    1563434604.01    46.9789998531    16    0.8836    14.1376    47.8625998531    2.16666666667    3
151    1563434557.05    1563434604.02    46.9680001736    4    0.0059    0.0236    46.9739001736    1.5    2
152    1563434557.08    1563434604.14    47.0579998493    64    0.9575    61.28    48.0154998493    3.13492063492    5
