,aspl,diameter,hosts,number of nodes,switches
0,4.18897637795,6,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475]",128,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451]"
1,4.78125,9,"[1477, 1305, 1178, 1319, 1733, 1350, 1649, 1307, 1393, 1883, 1713, 1479, 1947, 1176, 1414, 1664, 1876, 1168, 1672, 1190, 1468, 1641, 1069, 1042, 1716, 1095, 1297, 1235, 1462, 1029, 1874, 1875, 1317, 1900, 1106, 1799, 1821, 1611, 1872, 1890, 1159, 1128, 1964, 1766, 1031, 1116, 1480, 1379, 1771, 1412, 1552, 1147, 1171, 1263, 1775, 1907, 1301, 1526, 1536, 1956, 1207, 1062, 1877, 1144, 1192, 1417, 1586, 1712, 2009, 1537, 1466, 1901, 1669, 1878, 1465, 1405, 1548, 1845, 1965, 1352, 1746, 1523, 1798, 1188, 1303, 1210, 1530, 1834, 1824, 1406, 1101, 1724, 1306, 1639, 1224, 1655, 1679, 1342, 1661, 1640, 1483, 1452, 1423, 1976, 1497, 1520, 1169, 2024, 1993, 1886, 1666, 1193, 1381, 1485, 1191, 1039, 1761, 1077, 1936, 1457, 1542, 1966, 1853, 1888, 1219, 1986, 1848, 1677]",128,"[453, 281, 154, 295, 709, 326, 625, 283, 369, 859, 689, 455, 923, 152, 390, 640, 852, 144, 648, 166, 444, 617, 45, 18, 692, 71, 273, 211, 438, 5, 850, 851, 293, 876, 82, 775, 797, 587, 848, 866, 135, 104, 940, 742, 7, 92, 456, 355, 747, 388, 528, 123, 147, 239, 751, 883, 277, 502, 512, 932, 183, 38, 853, 120, 168, 393, 562, 688, 985, 513, 442, 877, 645, 854, 441, 381, 524, 821, 941, 328, 722, 499, 774, 164, 279, 186, 506, 810, 800, 382, 77, 700, 282, 615, 200, 631, 655, 318, 637, 616, 459, 428, 399, 952, 473, 496, 145, 1000, 969, 862, 642, 169, 357, 461, 167, 15, 737, 53, 912, 433, 518, 942, 829, 864, 195, 962, 824, 653]"
2,4.18897637795,6,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475]",128,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451]"
3,4.87942913386,10,"[1382, 1681, 1933, 1511, 1955, 1862, 1842, 1097, 1509, 1043, 1913, 1719, 1157, 1822, 1102, 1748, 1498, 1522, 1376, 1823, 1464, 1177, 1652, 1819, 1915, 1451, 1828, 1339, 2025, 1488, 1300, 1410, 1552, 1472, 1218, 1932, 1048, 1113, 1528, 1160, 1494, 1639, 1570, 1384, 1778, 1708, 1786, 1063, 1271, 1482, 1411, 1904, 1359, 1141, 1951, 1827, 1867, 2013, 1059, 1497, 1283, 1801, 1679, 1342, 1661, 1877, 1696, 1544, 1711, 1358, 1276, 1422, 1725, 1519, 1039, 1931, 1124, 1174, 1081, 1349, 1513, 1615, 1671, 1322, 1791, 1612, 1492, 1295, 1210, 1731, 1326, 1220, 1691, 1119, 1288, 1025, 1188, 1310, 1573, 1654, 1722, 1089, 1506, 1675, 1204, 1347, 1078, 1118, 1712, 1879, 1880, 1987, 1175, 1764, 1467, 1287, 1194, 1460, 1272, 1692, 1452, 1746, 1787, 1928, 1975, 1303, 1662, 1571]",128,"[358, 657, 909, 487, 931, 838, 818, 73, 485, 19, 889, 695, 133, 798, 78, 724, 474, 498, 352, 799, 440, 153, 628, 795, 891, 427, 804, 315, 1001, 464, 276, 386, 528, 448, 194, 908, 24, 89, 504, 136, 470, 615, 546, 360, 754, 684, 762, 39, 247, 458, 387, 880, 335, 117, 927, 803, 843, 989, 35, 473, 259, 777, 655, 318, 637, 853, 672, 520, 687, 334, 252, 398, 701, 495, 15, 907, 100, 150, 57, 325, 489, 591, 647, 298, 767, 588, 468, 271, 186, 707, 302, 196, 667, 95, 264, 1, 164, 286, 549, 630, 698, 65, 482, 651, 180, 323, 54, 94, 688, 855, 856, 963, 151, 740, 443, 263, 170, 436, 248, 668, 428, 722, 763, 904, 951, 279, 638, 547]"
4,4.18897637795,6,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 1073, 1687, 1688, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108, 1110, 1079, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475]",128,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 49, 663, 664, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84, 86, 55, 576, 743, 744, 209, 882, 545, 950, 712, 233, 888, 219, 188, 190, 159, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451]"
5,0.0,0,[1024],1,[0]
6,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
7,0.0,0,[1389],1,[365]
8,1.0,1,"[1024, 1153]",2,"[0, 129]"
9,0.0,0,[1153],1,[129]
10,0.0,0,[1024],1,[0]
11,0.0,0,[1024],1,[0]
12,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
13,0.0,0,[1389],1,[365]
14,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
15,3.06653225806,4,"[1389, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1602, 1550, 1652, 2012, 1053, 1862, 1449, 1162, 1164, 1814, 1247, 1959, 1482, 1387, 1294, 1943, 1528, 1088, 1313, 1802, 1102, 1427, 2010, 1275]",32,"[365, 936, 267, 236, 207, 177, 760, 281, 578, 526, 628, 988, 29, 838, 425, 138, 140, 790, 223, 935, 458, 363, 270, 919, 504, 64, 289, 778, 78, 403, 986, 251]"
16,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
17,1.5,2,"[1389, 1960, 1291, 1260]",4,"[365, 936, 267, 236]"
18,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
19,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
20,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
21,1.5,2,"[1389, 1960, 1291, 1260]",4,"[365, 936, 267, 236]"
22,2.39166666667,4,"[1391, 1248, 1473, 1962, 1037, 1075, 1658, 1435, 1377, 1282, 1963, 1486, 1492, 1691, 1276, 1344]",16,"[367, 224, 449, 938, 13, 51, 634, 411, 353, 258, 939, 462, 468, 667, 252, 320]"
23,0.0,0,[1024],1,[0]
24,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
25,3.04032258065,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229]",32,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205]"
26,0.0,0,[1024],1,[0]
27,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
28,2.39166666667,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378]",16,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354]"
29,0.0,0,[1024],1,[0]
30,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
31,0.0,0,[1024],1,[0]
32,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
33,3.04838709677,4,"[1024, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325]",32,"[0, 34, 715, 238, 143, 244, 955, 28, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301]"
34,0.0,0,[1038],1,[14]
35,1.5,2,"[1058, 1185, 1187, 1348]",4,"[34, 161, 163, 324]"
36,1.5,2,"[1024, 1058, 1739, 1262]",4,"[0, 34, 715, 238]"
37,3.04838709677,4,"[1058, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1475, 1477, 1382, 1551, 1104, 1336, 2047, 1795, 1991, 1682]",32,"[34, 161, 163, 324, 749, 406, 605, 446, 32, 3, 748, 79, 245, 828, 349, 321, 36, 261, 750, 119, 702, 479, 451, 453, 358, 527, 80, 312, 1023, 771, 967, 658]"
38,1.5,2,"[1024, 1739, 1262, 1167]",4,"[0, 715, 238, 143]"
39,0.0,0,[1739],1,[715]
40,3.04838709677,4,"[1024, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1249, 1738, 1325]",32,"[0, 34, 715, 238, 143, 244, 955, 28, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204, 365, 367, 338, 537, 378, 225, 714, 301]"
41,0.0,0,[1038],1,[14]
42,1.5,2,"[1153, 1026, 1507, 1740]",4,"[129, 2, 483, 716]"
43,0.0,0,[1024],1,[0]
44,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
45,1.5,2,"[1389, 1960, 1291, 1260]",4,"[365, 936, 267, 236]"
46,3.09879032258,4,"[1391, 1248, 1473, 1962, 1037, 1075, 1658, 1435, 1377, 1282, 1963, 1486, 1492, 1691, 1276, 1344, 1346, 1315, 1548, 1628, 1149, 1792, 1860, 2038, 1855, 1451, 1422, 1361, 1944, 1465, 1031, 1614]",32,"[367, 224, 449, 938, 13, 51, 634, 411, 353, 258, 939, 462, 468, 667, 252, 320, 322, 291, 524, 604, 125, 768, 836, 1014, 831, 427, 398, 337, 920, 441, 7, 590]"
47,2.475,4,"[1631, 1738, 1763, 1444, 1428, 1909, 1593, 1668, 1568, 1636, 1813, 1814, 1471, 1918, 1064, 1545]",16,"[607, 714, 739, 420, 404, 885, 569, 644, 544, 612, 789, 790, 447, 894, 40, 521]"
48,0.0,0,[1024],1,[0]
49,3.00806451613,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1961, 1228, 1389]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 937, 204, 365]"
50,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
51,2.525,4,"[1389, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1602, 1550, 1652, 2012, 1053, 1862, 1449, 1162]",16,"[365, 936, 267, 236, 207, 177, 760, 281, 578, 526, 628, 988, 29, 838, 425, 138]"
52,1.5,2,"[1391, 1248, 1473, 1962]",4,"[367, 224, 449, 938]"
53,2.525,4,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565, 1188, 1349, 1351, 1512, 1338, 1218, 1955, 1639]",16,"[338, 198, 909, 304, 465, 467, 116, 541, 164, 325, 327, 488, 314, 194, 931, 615]"
54,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
55,2.525,4,"[1389, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1602, 1550, 1652, 2012, 1053, 1862, 1449, 1162]",16,"[365, 936, 267, 236, 207, 177, 760, 281, 578, 526, 628, 988, 29, 838, 425, 138]"
56,2.39166666667,4,"[1391, 1248, 1473, 1962, 1037, 1075, 1658, 1435, 1377, 1282, 1963, 1486, 1492, 1691, 1276, 1344]",16,"[367, 224, 449, 938, 13, 51, 634, 411, 353, 258, 939, 462, 468, 667, 252, 320]"
57,0.0,0,[1389],1,[365]
58,1.5,2,"[1561, 1796, 1797, 1581]",4,"[537, 772, 773, 557]"
59,3.06653225806,4,"[1389, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1602, 1550, 1652, 2012, 1053, 1862, 1449, 1162, 1164, 1814, 1247, 1959, 1482, 1387, 1294, 1943, 1528, 1088, 1313, 1802, 1102, 1427, 2010, 1275]",32,"[365, 936, 267, 236, 207, 177, 760, 281, 578, 526, 628, 988, 29, 838, 425, 138, 140, 790, 223, 935, 458, 363, 270, 919, 504, 64, 289, 778, 78, 403, 986, 251]"
60,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
61,1.5,2,"[1391, 1248, 1473, 1962]",4,"[367, 224, 449, 938]"
62,3.06653225806,4,"[2017, 1206, 1318, 1543, 2037, 1686, 1756, 1757, 1346, 1322, 1905, 1172, 1333, 1335, 1496, 1284, 1445, 1447, 1096, 1458, 1434, 1596, 1356, 1837, 1650, 1691, 1372, 2016, 1801, 1962, 1563, 1482]",32,"[993, 182, 294, 519, 1013, 662, 732, 733, 322, 298, 881, 148, 309, 311, 472, 260, 421, 423, 72, 434, 410, 572, 332, 813, 626, 667, 348, 992, 777, 938, 539, 458]"
63,3.00806451613,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228, 1389]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 677, 272, 566, 567, 1008, 607, 937, 204, 365]"
64,1.5,2,"[1391, 1248, 1473, 1037]",4,"[367, 224, 449, 13]"
65,3.11088709677,4,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599, 1225, 1898, 1966, 1744, 1592, 1145, 1759, 1835, 2031, 1776, 1777, 1242, 1722, 1603, 1799, 2002, 1841, 1522, 1560, 1640, 1875, 1203, 1562, 1671]",32,"[537, 772, 773, 557, 718, 755, 350, 575, 201, 874, 942, 720, 568, 121, 735, 811, 1007, 752, 753, 218, 698, 579, 775, 978, 817, 498, 536, 616, 851, 179, 538, 647]"
66,0.0,0,[1391],1,[367]
67,0.0,0,[1024],1,[0]
68,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
69,1.5,2,"[1389, 1960, 1291, 1260]",4,"[365, 936, 267, 236]"
70,1.5,2,"[1389, 1960, 1291, 1260]",4,"[365, 936, 267, 236]"
71,0.0,0,[1391],1,[367]
72,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
73,0.0,0,[1024],1,[0]
74,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
75,1.5,2,"[1389, 1960, 1291, 1260]",4,"[365, 936, 267, 236]"
76,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
77,1.5,2,"[1389, 1960, 1291, 1260]",4,"[365, 936, 267, 236]"
78,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
79,1.75,2,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979]",8,"[0, 129, 34, 715, 238, 143, 244, 955]"
80,0.0,0,[1024],1,[0]
81,0.0,0,[1024],1,[0]
82,0.0,0,[1153],1,[129]
83,2.98991935484,4,"[1024, 1153, 1058, 1739, 1262, 1167, 1268, 1979, 1052, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1185, 1187, 1348, 1773, 1430, 1629, 1470, 2017, 1701, 1296, 1590, 1591, 2032, 1631, 1961, 1228]",32,"[0, 129, 34, 715, 238, 143, 244, 955, 28, 2, 483, 716, 47, 213, 796, 317, 161, 163, 324, 749, 406, 605, 446, 993, 677, 272, 566, 567, 1008, 607, 937, 204]"
84,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
85,1.5,2,"[1153, 1026, 1507, 1740]",4,"[129, 2, 483, 716]"
86,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
87,3.04032258065,4,"[1153, 1026, 1507, 1740, 1071, 1237, 1820, 1341, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1440, 1642, 1229]",32,"[129, 2, 483, 716, 47, 213, 796, 317, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 416, 618, 205]"
88,1.75,2,"[1024, 1058, 1739, 1262, 1167, 1268, 1979, 1052]",8,"[0, 34, 715, 238, 143, 244, 955, 28]"
89,3.04032258065,4,"[1185, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1090, 1771, 1294, 1199, 1300, 2011, 1084, 1410, 1412, 1125, 1614, 1495, 1566, 1343, 1858, 1926, 2033, 1552, 1105, 1719, 1720, 1472, 1674, 1261]",32,"[161, 32, 3, 748, 79, 245, 828, 349, 66, 747, 270, 175, 276, 987, 60, 386, 388, 101, 590, 471, 542, 319, 834, 902, 1009, 528, 81, 695, 696, 448, 650, 237]"
